MutationCoverage,ReturnValsMutator,ConditionalsBoundaryMutator,VoidMethodCallMutator,IncrementsMutator,NegateConditionalsMutator,MathMutator,LineCoverage,Project,Tool
0.427218345,0.5700549451,0.3376068376,0.1203703704,0.2647058824,0.381595092,0.3448275862,0.6332021,validator,randoop
0.424227318,0.5686813187,0.3376068376,0.1203703704,0.2647058824,0.3754601227,0.3448275862,0.6332021,validator,randoop
0.427218345,0.5700549451,0.3376068376,0.1203703704,0.2647058824,0.381595092,0.3448275862,0.6332021,validator,randoop
0.427218345,0.5700549451,0.3376068376,0.1203703704,0.2647058824,0.381595092,0.3448275862,0.6332021,validator,randoop
0.4292123629,0.5714285714,0.3418803419,0.1203703704,0.2647058824,0.3840490798,0.3448275862,0.6332021,validator,randoop
0.427218345,0.5700549451,0.3376068376,0.1203703704,0.2647058824,0.381595092,0.3448275862,0.6332021,validator,randoop
0.427218345,0.5700549451,0.3376068376,0.1203703704,0.2647058824,0.381595092,0.3448275862,0.6332021,validator,randoop
0.427218345,0.5700549451,0.3376068376,0.1203703704,0.2647058824,0.381595092,0.3448275862,0.6332021,validator,randoop
0.427218345,0.5700549451,0.3376068376,0.1203703704,0.2647058824,0.381595092,0.3448275862,0.6332021,validator,randoop
0.4292123629,0.5714285714,0.3418803419,0.1203703704,0.2647058824,0.3840490798,0.3448275862,0.6332021,validator,randoop
0.427218345,0.5714285714,0.2905982906,0.2037037037,0.2941176471,0.381595092,0.3448275862,0.636811024,validator,randoop
0.427218345,0.5714285714,0.2905982906,0.2037037037,0.2941176471,0.381595092,0.3448275862,0.636811024,validator,randoop
0.427218345,0.5714285714,0.2905982906,0.2037037037,0.2941176471,0.381595092,0.3448275862,0.636811024,validator,randoop
0.427218345,0.5714285714,0.2905982906,0.2037037037,0.2941176471,0.381595092,0.3448275862,0.636811024,validator,randoop
0.427218345,0.5714285714,0.2905982906,0.2037037037,0.2941176471,0.381595092,0.3448275862,0.636811024,validator,randoop
0.427218345,0.5714285714,0.2905982906,0.2037037037,0.2941176471,0.381595092,0.3448275862,0.636811024,validator,randoop
0.427218345,0.5714285714,0.2905982906,0.2037037037,0.2941176471,0.381595092,0.3448275862,0.636811024,validator,randoop
0.427218345,0.5714285714,0.2905982906,0.2037037037,0.2941176471,0.381595092,0.3448275862,0.636811024,validator,randoop
0.427218345,0.5714285714,0.2905982906,0.2037037037,0.2941176471,0.381595092,0.3448275862,0.636811024,validator,randoop
0.427218345,0.5714285714,0.2905982906,0.2037037037,0.2941176471,0.381595092,0.3448275862,0.636811024,validator,randoop
